knb-lter-cap.158.6	doi:10.6073/pasta/9f807b7d99598fbe1a4fd9178a0e38a3	OK
knb-lter-cap.158.9	doi:10.6073/pasta/049aac50b7cadd0def8a0c9bb38a9fd3	OK
knb-lter-cap.159.9	doi:10.6073/pasta/1abfed2c6e1d2a0496ed231bc3a9b207	OK
knb-lter-cap.160.9	doi:10.6073/pasta/7ec54a538b020fb7dc8f4b858ac12dc7	OK
knb-lter-cap.160.10	doi:10.6073/pasta/89a26190eb9d51efbbe57ee598af36cf	OK
knb-lter-cap.160.11	doi:10.6073/pasta/751122afc88cc16b7bbb1695c4d656e6	OK
knb-lter-cap.166.8	doi:10.6073/pasta/b92bee7f49ee3c648585b22a25841086	OK
knb-lter-cap.169.6	doi:10.6073/pasta/65a4890468a70e5e468a541a693fda67	OK
knb-lter-cap.169.9	doi:10.6073/pasta/06d5e7ff39322844e70edbfe2e8c9240	OK
knb-lter-cap.220.6	doi:10.6073/pasta/aa2003a2a6f6daaf7eb627611a33a492	OK
knb-lter-cap.220.9	doi:10.6073/pasta/7d859e3debe8ea4a3a72ff95b8fb8de5	OK
knb-lter-cap.222.9	doi:10.6073/pasta/153821cdb754bafeef9aef34d0ca6756	OK
knb-lter-cap.223.10	doi:10.6073/pasta/47d4f8b98c9e30e8000859479e0fb9b4	OK
knb-lter-cap.223.11	doi:10.6073/pasta/e66f6c05d3ed3fa7d2a5c2f80a4ef1bb	OK
knb-lter-cap.224.6	doi:10.6073/pasta/4a05a611b56cd112c23de0490a1eebaa	OK
knb-lter-cap.224.9	doi:10.6073/pasta/4423790482c209e7ec27cdb13d6e8cba	OK
knb-lter-cap.226.7	doi:10.6073/pasta/354eb86a4553a1f704d9032a604d86f0	OK
knb-lter-cap.226.10	doi:10.6073/pasta/1b9bf27260e96b3c31262c4066f4b229	OK
knb-lter-cap.229.6	doi:10.6073/pasta/a64582eedbd5495a306f445e3601ef22	OK
knb-lter-cap.229.9	doi:10.6073/pasta/858fe34e97ad7c4a14f764fa1bf24342	OK
knb-lter-cap.230.6	doi:10.6073/pasta/776b184e3245b87feeeaf8c5dcdb00cc	OK
knb-lter-cap.230.9	doi:10.6073/pasta/1ca324f2a8e77955e02d06d49f800cb6	OK
knb-lter-cap.232.6	doi:10.6073/pasta/e8de5d53c94a2f9a8be7a2c68d75ed07	OK
knb-lter-cap.232.9	doi:10.6073/pasta/869258e0bf0a3ffe99150bb025b3e021	OK
knb-lter-cap.233.5	doi:10.6073/pasta/36409e570972690d604327a7592e5167	OK
knb-lter-cap.233.8	doi:10.6073/pasta/db9dcef8637caa96ad241292d6fc0530	OK
knb-lter-cap.236.6	doi:10.6073/pasta/6b01b8f8d27128c993eac878a248e7cd	OK
knb-lter-cap.236.9	doi:10.6073/pasta/5378cab8f1e428c27f54f9c3f0fa3c3d	OK
knb-lter-cap.237.6	doi:10.6073/pasta/085f337ed217679e5d41f7ef0123e9df	OK
knb-lter-cap.237.9	doi:10.6073/pasta/f3707f21dc2390048d308b19f7d25c1a	OK
knb-lter-cap.238.6	doi:10.6073/pasta/6071e377a818e6edc8e74a9dbec455bb	OK
knb-lter-cap.238.8	doi:10.6073/pasta/2d492e3709a272d694cbbeeea4bcff41	OK
knb-lter-cap.239.6	doi:10.6073/pasta/d7a3e2d872375d238f881c14d81b1658	OK
knb-lter-cap.239.8	doi:10.6073/pasta/786aed5ca4c425b60d45ddbc187c9f33	OK
knb-lter-cap.240.6	doi:10.6073/pasta/195292df46a399436b64314de93d94f7	OK
knb-lter-cap.240.8	doi:10.6073/pasta/3d7b38107dd47c9f55803a44c55e5a0d	OK
knb-lter-cap.241.5	doi:10.6073/pasta/358340819a667d40bae72ef58658744c	OK
knb-lter-cap.241.7	doi:10.6073/pasta/f1fbac7a898e4f7f87c00159cc37a9bc	OK
knb-lter-cap.245.9	doi:10.6073/pasta/3a4839f257d303b8f746cea5ba15f8d2	OK
knb-lter-cap.247.9	doi:10.6073/pasta/967554da6f5dc94344d1200ae83a365a	OK
knb-lter-cap.248.7	doi:10.6073/pasta/8df3ff2e41eb9c6851404cbc22fb87ac	OK
knb-lter-cap.248.10	doi:10.6073/pasta/1ab5e67af294ff094c14c4e2ad3a9417	OK
knb-lter-cap.250.6	doi:10.6073/pasta/0b2db903ec54fa4afedb80ce821ad533	OK
knb-lter-cap.250.9	doi:10.6073/pasta/5ba45bb40ee4649f3b44ddf4b5395824	OK
knb-lter-cap.254.8	doi:10.6073/pasta/42c088d6efadbac5b5480cffa2dbe6b5	OK
knb-lter-cap.255.8	doi:10.6073/pasta/1095d9bca1b95f23fb01653d7b835193	OK
knb-lter-cap.256.9	doi:10.6073/pasta/bff8e94e254c9317fa42c86f413a46ce	OK
knb-lter-cap.257.9	doi:10.6073/pasta/5e6f22a7fe6a324f4a73527cc1fb3045	OK
knb-lter-cap.258.9	doi:10.6073/pasta/dc3d1dc12e9a95e0aab83b0a53da2e91	OK
knb-lter-cap.258.10	doi:10.6073/pasta/32da7539b65c00a39ba0574c4c49ca79	OK
knb-lter-cap.259.8	doi:10.6073/pasta/2f19bdbca0a7dbc4dad8c115dab7a446	OK
knb-lter-cap.259.9	doi:10.6073/pasta/de9e9329a7b342302364bf8811b3d620	OK
knb-lter-cap.261.8	doi:10.6073/pasta/37eddcb50f19429b5c736774e297dca7	OK
knb-lter-cap.266.6	doi:10.6073/pasta/9f9b5756114da859c64a1e2fbe78fb09	OK
knb-lter-cap.266.7	doi:10.6073/pasta/98321a029fefba3f177eae27a4e6837f	OK
knb-lter-cap.267.7	doi:10.6073/pasta/eb1cdedcf14ea8e1a462ef073ffac40a	OK
knb-lter-cap.267.8	doi:10.6073/pasta/3f0f06f84a489b2c237989378b9b7dc9	OK
knb-lter-cap.268.6	doi:10.6073/pasta/c00f28f93e5e0a03a9fce7aacca8133a	OK
knb-lter-cap.268.7	doi:10.6073/pasta/35825bbfb8f901837d7f7c3648986726	OK
knb-lter-cap.269.7	doi:10.6073/pasta/d2d1c3e5145b5bec535299a0a420d550	OK
knb-lter-cap.270.6	doi:10.6073/pasta/b4395850edbbbf7517465f7ac400432c	OK
knb-lter-cap.271.9	doi:10.6073/pasta/989540310ffd93cd2ee8cb85508e5d39	OK
knb-lter-cap.272.7	doi:10.6073/pasta/c371f688a9242f676e89a61fd0b90cd7	OK
knb-lter-cap.272.8	doi:10.6073/pasta/6e3636e85deecd9edc4ccfb41bf0e4e4	OK
knb-lter-cap.273.6	doi:10.6073/pasta/136261c9f2d53b27ec9f4d50779075f9	OK
knb-lter-cap.274.6	doi:10.6073/pasta/b096ee70f18c0906ac3a4abef3bb3f42	OK
knb-lter-cap.274.7	doi:10.6073/pasta/9030e7190b58c40cf922ef0359e62955	OK
knb-lter-cap.276.7	doi:10.6073/pasta/e8c64b4b35972afca4a211d0f283f9b9	OK
knb-lter-cap.276.8	doi:10.6073/pasta/8e4f884251fbbf1dad06c4d6400a4d98	OK
knb-lter-cap.277.7	doi:10.6073/pasta/2d19ae22f928888733ecbdc0b962d0f7	OK
knb-lter-cap.277.8	doi:10.6073/pasta/53889f7c74e4a1f5f1fdefaf7d17e0db	OK
knb-lter-cap.278.9	doi:10.6073/pasta/3dde5edf14ad0958f3792159248ffcf0	OK
knb-lter-cap.278.11	doi:10.6073/pasta/63d8644376650976b88a9ab255595ccc	OK
knb-lter-cap.278.12	doi:10.6073/pasta/9bacb18c7d23d5dcc36cfafb5fd147d9	OK
knb-lter-cap.280.6	doi:10.6073/pasta/3434149231003bdd9cd1545147e367c4	OK
knb-lter-cap.281.8	doi:10.6073/pasta/1b82f7411538be4c36755f9b21436048	OK
knb-lter-cap.281.9	doi:10.6073/pasta/1d36f8a97bacd3d3fe4f26651edbc4c3	OK
knb-lter-cap.281.10	doi:10.6073/pasta/ec362d9ccd06ec9407bda4ff4f3a4097	OK
knb-lter-cap.281.11	doi:10.6073/pasta/17b8aa9048ed5b1ce3d48c60dcc6dd94	OK
knb-lter-cap.282.6	doi:10.6073/pasta/181c3f6c7820a32fef85e2d08494a49f	OK
knb-lter-cap.282.7	doi:10.6073/pasta/adec5f68df92d7d272aff80324f28b50	OK
knb-lter-cap.283.7	doi:10.6073/pasta/18632f0c6a5be89aecb780e9a626aa5e	OK
knb-lter-cap.284.5	doi:10.6073/pasta/2afba6bab0a70aef6dfb1da7103dc846	OK
knb-lter-cap.284.10	doi:10.6073/pasta/54851589bf6870f21815e5f8a21b7d53	OK
knb-lter-cap.285.5	doi:10.6073/pasta/c21295f5220694de76211d4d20467fc5	OK
knb-lter-cap.286.8	doi:10.6073/pasta/94985246e4c29900e106d2b911a08624	OK
knb-lter-cap.288.6	doi:10.6073/pasta/f4b96a6ad01623550cc24b832b1a7e0b	OK
knb-lter-cap.288.9	doi:10.6073/pasta/ab560294f831338de9311baed1623595	OK
knb-lter-cap.291.5	doi:10.6073/pasta/a6f1a42dd9982b963030923e34d411ef	OK
knb-lter-cap.291.8	doi:10.6073/pasta/043932dfb8d5b513e54f5762e6de6426	OK
knb-lter-cap.295.8	doi:10.6073/pasta/543aa2839b62f3b7e8174a91c61e2877	OK
knb-lter-cap.320.6	doi:10.6073/pasta/b2ebeff6985a5ba367df80b4eedee18e	OK
knb-lter-cap.320.9	doi:10.6073/pasta/cfc98bf97d1ac00020d0c87cf4897db7	OK
knb-lter-cap.323.6	doi:10.6073/pasta/26d9048e4996965f2f891306171b082a	OK
knb-lter-cap.344.5	doi:10.6073/pasta/32d3c7470f15865bc9e92c52a3c2bb05	OK
knb-lter-cap.344.8	doi:10.6073/pasta/0e6b3e0037a2a225c0ab682bf2f9d9bb	OK
knb-lter-cap.366.7	doi:10.6073/pasta/b9dfb166830fc2ba7aaf70344a478500	OK
knb-lter-cap.366.10	doi:10.6073/pasta/9e130ea786ed5c7e55e15c23714c8b8d	OK
knb-lter-cap.368.6	doi:10.6073/pasta/56fe156d054f1ea1386711eddab7d595	OK
knb-lter-cap.368.9	doi:10.6073/pasta/a5dce090553e5832a3cccf17db1f209a	OK
knb-lter-cap.370.6	doi:10.6073/pasta/ae0f0789695a978f22726eb9dfc97f06	OK
knb-lter-cap.370.9	doi:10.6073/pasta/a2d6ecca51b7de509c15c0fe642fb813	OK
knb-lter-cap.371.5	doi:10.6073/pasta/c8c288bacf5143f24087eb7541729cd2	OK
knb-lter-cap.371.8	doi:10.6073/pasta/045f99b54a588ead99c1649289a53ac1	OK
knb-lter-cap.372.6	doi:10.6073/pasta/fb364cf9b0684606ba6750789c461941	OK
knb-lter-cap.372.9	doi:10.6073/pasta/8594a0b06afaa4041cdcb13d30b5e50d	OK
knb-lter-cap.375.7	None	MISSING
knb-lter-cap.376.6	doi:10.6073/pasta/fce5a7fd22f9b5ca179fab1d68a94986	OK
knb-lter-cap.376.9	doi:10.6073/pasta/d5a707fead5592ebb5b533ffac7db3f4	OK
knb-lter-cap.377.6	doi:10.6073/pasta/d1806a4c458c7d3d7de86a0abd091fa0	OK
knb-lter-cap.377.9	doi:10.6073/pasta/6c29c57b9c618161dab7f573cda8c0d3	OK
knb-lter-cap.378.5	doi:10.6073/pasta/454c25869ccdc5ac2a1fd2b96df5434d	OK
knb-lter-cap.378.8	doi:10.6073/pasta/717dc20f8ea3162af23103f81f778677	OK
knb-lter-cap.381.7	doi:10.6073/pasta/62b4d496fc2ae7b60880f9cc75a77e0b	OK
knb-lter-cap.381.8	doi:10.6073/pasta/8aa0497d5f112e71d4da246e8618adc8	OK
knb-lter-cap.382.7	doi:10.6073/pasta/6000bf24a9742197a3c776ddaffaeb57	OK
knb-lter-cap.383.8	doi:10.6073/pasta/3445d075400a560ddf59a8f34741f60f	OK
knb-lter-cap.383.9	doi:10.6073/pasta/2550df6bad9f555fa95f3c6f00ea61e6	OK
knb-lter-cap.384.6	doi:10.6073/pasta/43488f5a1f8a7552ea668fa345ea88ad	OK
knb-lter-cap.384.8	doi:10.6073/pasta/4a387d91d3c68ae6329d1b96cad7ae69	OK
knb-lter-cap.384.9	doi:10.6073/pasta/2326683857e1722688bfc864f96e0adf	OK
knb-lter-cap.385.6	doi:10.6073/pasta/fff63bbd0f7fd71b7efc35f34c777c91	OK
knb-lter-cap.385.7	doi:10.6073/pasta/135fc72947c21d8eb835a0d3b53fc8c8	OK
knb-lter-cap.389.7	doi:10.6073/pasta/60b63704feda79365e834862084573a4	OK
knb-lter-cap.393.6	doi:10.6073/pasta/e3c9f4023c4da05220596283c67d1274	OK
knb-lter-cap.394.7	doi:10.6073/pasta/66b91a5f5745b40ea854194d2aea5252	OK
knb-lter-cap.395.6	doi:10.6073/pasta/c9ee552d16be5134ef78840c80ac57ec	OK
knb-lter-cap.395.7	doi:10.6073/pasta/d1825785942a304f2df8a1c7e9358ab9	OK
knb-lter-cap.396.6	doi:10.6073/pasta/102e3945a76a7edbb3d22d3a4034b57d	OK
knb-lter-cap.501.5	doi:10.6073/pasta/2652212d7fa36be318332b7f8feae820	OK
knb-lter-cap.501.8	doi:10.6073/pasta/5b85a523d9d37040e5276c74faa97064	OK
knb-lter-cap.502.6	doi:10.6073/pasta/1101977ce954490c76d34033ba9cce20	OK
knb-lter-cap.502.9	doi:10.6073/pasta/d96dab7472e4e2bbfd7c855ce4fdd822	OK
knb-lter-cap.503.6	doi:10.6073/pasta/ff970c676f81aa20c57d5cb86a550c3c	OK
knb-lter-cap.503.9	doi:10.6073/pasta/3c8a858111e37fb7cb78c397e56627f0	OK
knb-lter-cap.504.6	doi:10.6073/pasta/29d212a9db49dad5ec6b1f6aeaebbe74	OK
knb-lter-cap.504.9	doi:10.6073/pasta/0485ea08e6edc7d00a25dbfcf39bae28	OK
knb-lter-cap.505.7	doi:10.6073/pasta/c1900b58daeb67c9e169c145c80d846f	OK
knb-lter-cap.505.8	doi:10.6073/pasta/fd0274796345590f909d31c02219ff25	OK
knb-lter-cap.505.9	doi:10.6073/pasta/798669819fdf5205c5838b97431d470f	OK
knb-lter-cap.514.5	doi:10.6073/pasta/c909c31e5fc8301b0530efa9957c24e8	OK
knb-lter-cap.514.9	doi:10.6073/pasta/29f2df75b0fc0c24dd79a1495d887991	OK
knb-lter-cap.514.10	doi:10.6073/pasta/20595edb6518d09206edce74d02bd349	OK
knb-lter-cap.556.10	doi:10.6073/pasta/662f91059ce2be807a7d5412aee25d7a	OK
knb-lter-cap.557.9	doi:10.6073/pasta/2e8772c51ceb79d896f10039f104a2d9	OK
knb-lter-cap.558.10	doi:10.6073/pasta/eba9ddf3a20653ebb8f52c0cda2bd9e9	OK
knb-lter-cap.558.11	doi:10.6073/pasta/7de79bd1b450d26a038b3409cf86ebe5	OK
knb-lter-cap.559.12	doi:10.6073/pasta/c72948e9c99760b3e8e43519d48c8313	OK
knb-lter-cap.560.7	doi:10.6073/pasta/3364b8514358ad09515ef0d62f8bce76	OK
knb-lter-cap.560.9	doi:10.6073/pasta/fc7e9d5c6c030b2e9bbf8bf050d519a0	OK
knb-lter-cap.560.11	doi:10.6073/pasta/b2816b49ca5a3c4a315988877d55dc3e	OK
knb-lter-cap.560.12	doi:10.6073/pasta/58256ca74c23677cceaa52f16b650a34	OK
knb-lter-cap.561.9	doi:10.6073/pasta/fcb0e2bc31e18537932facad63900534	OK
knb-lter-cap.562.9	doi:10.6073/pasta/36da7cff9cdcfd086fbb912e7d9c3125	OK
knb-lter-cap.562.10	doi:10.6073/pasta/b2615dd0ed796e899446e46b75c56643	OK
knb-lter-cap.563.9	doi:10.6073/pasta/0fd8805ee8c04cef14626b6ea37c7a6b	OK
knb-lter-cap.569.9	doi:10.6073/pasta/863dab2a65506121d937f734e9167f0a	OK
knb-lter-cap.570.4	doi:10.6073/pasta/0cd5f6adc0621a8cc57cef16c06e2084	OK
knb-lter-cap.570.7	doi:10.6073/pasta/6056693feb1947e18c46125fe8f3984d	OK
knb-lter-cap.571.3	doi:10.6073/pasta/137edb2c60f9efdada217b9ae21b18d7	OK
knb-lter-cap.571.6	doi:10.6073/pasta/22e305a8950091fe4d71ebec6142ecea	OK
knb-lter-cap.573.6	doi:10.6073/pasta/8953bca512b83e1cde884a5915085b7c	OK
knb-lter-cap.574.3	doi:10.6073/pasta/a524219043af5a7ff323f99dfa603620	OK
knb-lter-cap.574.5	doi:10.6073/pasta/049bccc3257cc3dd935e0324392d791f	OK
knb-lter-cap.575.1	doi:10.6073/pasta/50f8d3ad15d4b87cd5c0ddb14f9d274e	OK
knb-lter-cap.575.3	doi:10.6073/pasta/97a658a606c87646dca61e47bf40b68a	OK
knb-lter-cap.577.1	doi:10.6073/pasta/dd579db21f426d83dbcebda3556be3e1	OK
knb-lter-cap.577.2	doi:10.6073/pasta/3c51f50d0d37e96fb6b55e206b8069a4	OK
knb-lter-cap.584.2	doi:10.6073/pasta/7ed1e795e37baa876128f472fccb14b9	OK
knb-lter-cap.584.4	doi:10.6073/pasta/9ec9d3132a2fd07141e83221d3012679	OK
knb-lter-cap.591.1	doi:10.6073/pasta/fed17d67583eda16c439216ca40b0669	OK
knb-lter-cap.606.3	doi:10.6073/pasta/dbc87b6afa268b58024b89b987d0704e	OK
knb-lter-cap.606.4	doi:10.6073/pasta/9bdfac7208ccff6c9432f092afcaec63	OK
knb-lter-cap.616.1	doi:10.6073/pasta/9c75ed0f6ea2775e8f5c5a6860f5b618	OK
knb-lter-cap.617.1	doi:10.6073/pasta/32416eb97551423e3da075cb4a5ec803	OK
knb-lter-cap.617.2	doi:10.6073/pasta/ba2c71481f0a8d661c1f3d0621468b7d	OK
knb-lter-cap.618.1	doi:10.6073/pasta/f68b7aafb55c82c543c1c58f86d3e73e	OK
knb-lter-cap.619.1	doi:10.6073/pasta/067ad2a382f57463607124104035ab2d	OK
knb-lter-cap.620.1	doi:10.6073/pasta/f97fbfa653ff0c2c351fe40a3803023b	OK
knb-lter-cap.621.1	doi:10.6073/pasta/ba0bdb443003a3eb6f79984c3def5268	OK
knb-lter-cap.623.1	doi:10.6073/pasta/f4aced7e801f1b5e14b43cf755199c04	OK
knb-lter-cap.624.1	doi:10.6073/pasta/4aab7e31b8f141bf9bd4f4a8f574cf37	OK
knb-lter-cap.624.2	doi:10.6073/pasta/1bdaf5e8a2fa47ca47852943a36cb256	OK
knb-lter-cap.626.1	doi:10.6073/pasta/4e7028078c760696e16e54d1bae6a8a0	OK
knb-lter-cap.627.1	doi:10.6073/pasta/bd3971ec2f36a933ba39f6523eea888f	OK
knb-lter-cap.627.2	doi:10.6073/pasta/4e87c8af8085fed38249f6b1080a45dc	OK
knb-lter-cap.627.3	doi:10.6073/pasta/2999764ec0527e78d44cc9ea9fc14bf0	OK
knb-lter-cap.627.4	doi:10.6073/pasta/bd08c7fffa401185904e14db1a69f78b	OK
knb-lter-cap.628.1	doi:10.6073/pasta/916b22a46f0ffdf3f707a1bfef2817dd	OK
knb-lter-cap.628.2	doi:10.6073/pasta/966d6f8a5b2f01e225ae4a32e2ea520a	OK
knb-lter-cap.629.1	doi:10.6073/pasta/dd5f47bd551ee9bfdd6e6105bd6c28fa	OK
knb-lter-cap.630.1	doi:10.6073/pasta/59d2e20260ad78d887e9bf3dd8987db4	OK
knb-lter-cap.631.1	doi:10.6073/pasta/77d398c7725e94425c1c8f29b5ff4179	OK
knb-lter-cap.631.2	doi:10.6073/pasta/9034d91d5688d442427f83a29defa202	OK
knb-lter-cap.631.3	doi:10.6073/pasta/f20f3140caec89a82648e2cf7981cde6	OK
knb-lter-cap.631.4	doi:10.6073/pasta/8b31cbdfd761169fa524bb40bd35a5cf	OK
knb-lter-cap.631.5	doi:10.6073/pasta/f39a2c9d8e78e6d7a949e93af12e9bf9	OK
knb-lter-cap.632.1	doi:10.6073/pasta/b03f4964215418dd50478a8a9ca8863a	OK
knb-lter-cap.632.2	doi:10.6073/pasta/ffa10a1e87d764278121be95ab6e08a0	OK
knb-lter-cap.632.3	doi:10.6073/pasta/aa3a96147f9ea7c7c357b6be0b3274a0	OK
knb-lter-cap.632.4	doi:10.6073/pasta/8eeb694b46f19b3ef5d876f74685c854	OK
knb-lter-cap.632.5	doi:10.6073/pasta/29677d2578d8536626667704e31eb6dc	OK
knb-lter-cap.632.6	doi:10.6073/pasta/716c8698b72b14e09d0c354ca833aa34	OK
knb-lter-cap.632.7	doi:10.6073/pasta/8b30a6b459b693f26a5367a3443994ee	OK
knb-lter-cap.633.1	doi:10.6073/pasta/8db5ed1d496591f1bea77a78de2986a7	OK
knb-lter-cap.633.2	doi:10.6073/pasta/3eb1f02c8db033f63a144a6f9d778fa7	OK
knb-lter-cap.634.1	doi:10.6073/pasta/6849e6e3ecc196de0f3c8491eb375cc3	OK
knb-lter-cap.634.2	doi:10.6073/pasta/7ac3f3918d7f2cd1be04edb13961149c	OK
knb-lter-cap.635.1	doi:10.6073/pasta/29b3be821edcf6a0ef939658205152cb	OK
knb-lter-cap.636.1	doi:10.6073/pasta/1f2f61b3b74bb82cd50ac6b192d33b51	OK
knb-lter-cap.636.2	doi:10.6073/pasta/5a9b714e9314f5d7910b6c0bf3a42fcd	OK
knb-lter-cap.636.3	doi:10.6073/pasta/958d537027ee6d90f0862549756fcd8a	OK
knb-lter-cap.636.4	doi:10.6073/pasta/d71b531ce7473146c297332c9816193b	OK
knb-lter-cap.636.5	doi:10.6073/pasta/4339a00aae585affd0eb6f70bd78ce44	OK
knb-lter-cap.637.1	doi:10.6073/pasta/7778912bd4ff67099d4b839967300f36	OK
knb-lter-cap.637.2	doi:10.6073/pasta/656a9a954c2914a4d65566ebb1ee7416	OK
knb-lter-cap.637.3	doi:10.6073/pasta/75ac46d5374c289f826ed99dd65ffdc4	OK
knb-lter-cap.638.1	doi:10.6073/pasta/180e1dbf5b2e61945b50c56fc0d3b742	OK
knb-lter-cap.639.1	doi:10.6073/pasta/15cca8b8a2050edeba216e033b2f7d4e	OK
knb-lter-cap.640.1	doi:10.6073/pasta/e7fb691d6b4bf6974ece085f22ab63fc	OK
knb-lter-cap.641.1	doi:10.6073/pasta/7f6cfeea73c6deedf4b51b90edba65cd	OK
knb-lter-cap.641.2	doi:10.6073/pasta/56286200f92e171fa061f6cd2da6a08d	OK
knb-lter-cap.641.3	doi:10.6073/pasta/4b5a4be8e753f2ff918cd0227428c4ff	OK
knb-lter-cap.642.1	doi:10.6073/pasta/e7b77cbab05c23e6d35b5fd88c1a43fb	OK
knb-lter-cap.642.2	doi:10.6073/pasta/5221043355e20fabfb21fb83ecee974c	OK
knb-lter-cap.643.1	doi:10.6073/pasta/936c171c681e68c02185eaa43f06264e	OK
knb-lter-cap.643.2	doi:10.6073/pasta/6ce5de2c3251607d5c939c66d9dccee0	OK
knb-lter-cap.644.1	doi:10.6073/pasta/c6cbed2ba64b548c86bfae57f437fdd7	OK
knb-lter-cap.645.1	doi:10.6073/pasta/969d6d4c537cf0755b91b1c1719acb35	OK
knb-lter-cap.646.1	doi:10.6073/pasta/8a525555f54edd083dba0b6bb430f77b	OK
knb-lter-cap.647.1	doi:10.6073/pasta/78d7271ff28ae9b551a02c27892da60c	OK
knb-lter-cap.647.2	doi:10.6073/pasta/cba2173a40671a8a350c772f3da3214f	OK
knb-lter-cap.648.1	doi:10.6073/pasta/650bcaf40dd9339eece1d980290eee96	OK
knb-lter-cap.649.1	doi:10.6073/pasta/d3faef32b43adfadc6c7e4e329068838	OK
knb-lter-cap.650.1	doi:10.6073/pasta/dab4db27974f6c8d5b91a91d30c7781d	OK
knb-lter-cap.651.1	doi:10.6073/pasta/c89e6f25b1ac3b0bf8f13ea538fc490c	OK
knb-lter-cap.651.2	doi:10.6073/pasta/832001276f28943fc5e2372caf350018	OK
knb-lter-cap.652.1	doi:10.6073/pasta/633dc782d2b01250183442f0435026ab	OK
knb-lter-cap.652.2	doi:10.6073/pasta/0669ee6a71b24abb1ae3827f4ee77f6d	OK
knb-lter-cap.653.1	doi:10.6073/pasta/e2238d289297ba9c9bdba98b7588653c	OK
knb-lter-cap.653.2	doi:10.6073/pasta/010877382bba2163ec3c46bce85988b0	OK
knb-lter-cap.654.1	doi:10.6073/pasta/a8ce3e859f142c58a89baa0dd54bd6d3	OK
knb-lter-cap.655.1	doi:10.6073/pasta/1217bf533d4e5c8d6b1efab795c69c77	OK
knb-lter-cap.656.1	doi:10.6073/pasta/938e332ee4fe983a0790de26f9628a22	OK
knb-lter-cap.657.1	doi:10.6073/pasta/4d176eadd4b0fbff34979d695aecc292	OK
knb-lter-cap.658.1	doi:10.6073/pasta/6c1af9c2a1ecc3c9ed501916210abe55	OK
knb-lter-cap.659.1	doi:10.6073/pasta/1cf9713d1f07c0e19037898ac7ccdc6a	OK
knb-lter-cap.660.1	doi:10.6073/pasta/6ff7ea2732e8fc3a0418b56d9c7859c8	OK
knb-lter-cap.661.1	doi:10.6073/pasta/2a97b8449edc360fbc374cce1aa71e89	OK
knb-lter-cap.661.2	doi:10.6073/pasta/ded1548e4ee8611ba587d26432d5e269	OK
knb-lter-cap.662.1	doi:10.6073/pasta/88bde1cfeeb4c94774343a943cfe23e8	OK
knb-lter-cap.663.1	doi:10.6073/pasta/81b376483df96e9f15f794a569a23ed2	OK
knb-lter-cap.663.2	doi:10.6073/pasta/1d9a6588bf8a9aac7d5864a152842d0d	OK
knb-lter-cap.664.1	doi:10.6073/pasta/e864c0dd4ff09fb20d6c8b14def6b798	OK
knb-lter-cap.665.1	doi:10.6073/pasta/12992abf8e60106d7b0d9e186ede7b33	OK
knb-lter-cap.665.2	doi:10.6073/pasta/177f6b35d9c7607a31c03c02d0e569a7	OK
knb-lter-cap.666.1	doi:10.6073/pasta/c1b3326a23fc0064dc7b1feddfd1ee55	OK
knb-lter-cap.667.1	doi:10.6073/pasta/98dd5b92117e9d728b09e582fb4d1b17	OK
knb-lter-cce.9.1	doi:10.6073/pasta/2b3efb44ea6cbaebad692ba5c64d090c	OK
knb-lter-cce.9.2	doi:10.6073/pasta/9b4fd22f289fcb599f285904929c3e37	OK
knb-lter-cce.9.3	doi:10.6073/pasta/09e4fe9765fddd59a2812a86fb29a3fb	OK
knb-lter-cce.9.4	doi:10.6073/pasta/9b97e23e4ed7e36562eb43c782a02264	OK
knb-lter-cce.9.5	doi:10.6073/pasta/0a80531208b9750385315dca8d1614f4	OK
knb-lter-cce.10.1	doi:10.6073/pasta/26ee5cf5a4b2f9f7617c55297bb72083	OK
knb-lter-cce.10.2	doi:10.6073/pasta/30810cdac249644c8fb1cf2bb6824533	OK
knb-lter-cce.10.3	doi:10.6073/pasta/2251038f398349e8ca34fd3e519c9f7e	OK
knb-lter-cce.10.4	doi:10.6073/pasta/230cee6e81c50059bde0917ec5d115c2	OK
knb-lter-cce.10.5	doi:10.6073/pasta/ac299ebae7b3dfa71dbdded7a4e23cc7	OK
knb-lter-cce.11.1	doi:10.6073/pasta/855013b5ac05482447ff970a76a9c99a	OK
knb-lter-cce.11.2	doi:10.6073/pasta/b5deccd5692c19e2d11abc93989b18f8	OK
knb-lter-cce.11.3	doi:10.6073/pasta/da35a45202072661163658d5a7023315	OK
knb-lter-cce.11.4	doi:10.6073/pasta/5187dda570d58fa937e164866d9dbd0a	OK
knb-lter-cce.11.5	doi:10.6073/pasta/1e619b72856e0ed01f0ef4417200d584	OK
knb-lter-cce.11.6	doi:10.6073/pasta/5a8dac15fc429a0c1784cf1c2b79e6d2	OK
knb-lter-cce.11.7	doi:10.6073/pasta/e320d8a6ef31f4589201e103dd8b3392	OK
knb-lter-cce.11.8	doi:10.6073/pasta/7feb632dabb30f0e79683017721a83c7	OK
knb-lter-cce.13.1	doi:10.6073/pasta/91ea5723121dcbf437d38215f604d3fb	OK
knb-lter-cce.13.2	doi:10.6073/pasta/32015b826422e17b8d2696585aab9b46	OK
knb-lter-cce.13.3	doi:10.6073/pasta/582f836cf5f32ca44c7cf0c97aeaf532	OK
